YEAR,MO,DY,HR,T2M
2017,6,27,6,11.27
2017,6,27,7,12.48
2017,6,27,8,13.48
2017,6,27,9,14.44
2017,6,27,10,15.31
2017,6,27,11,15.99
2017,6,27,12,16.59
2017,6,27,13,17.08
2017,6,27,14,17.21
2017,6,27,15,16.87
2017,6,27,16,16.03
2017,6,27,17,15.41
2017,6,27,18,14.81
2017,6,27,19,13.95
2017,6,27,20,12.51
2017,6,27,21,11.43
2017,6,27,22,10.91
2017,6,27,23,10.5
2017,6,28,0,10.23
2017,6,28,1,10.12
2017,6,28,2,10.01
2017,6,28,3,9.99
2017,6,28,4,10.71
2017,6,28,5,12.02
2017,6,28,6,13.02
2017,6,28,7,13.86
2017,6,28,8,14.46
2017,6,28,9,14.91
2017,6,28,10,15.43
2017,6,28,11,16.06
2017,6,28,12,16.79
2017,6,28,13,17.31
2017,6,28,14,17.66
2017,6,28,15,17.72
2017,6,28,16,17.66
2017,6,28,17,17.43
2017,6,28,18,16.87
2017,6,28,19,16.09
2017,6,28,20,15.24
2017,6,28,21,14.47
2017,6,28,22,13.73
2017,6,28,23,13.07
2017,6,29,0,12.62
2017,6,29,1,12.38
2017,6,29,2,12.28
2017,6,29,3,12.45
2017,6,29,4,12.72
2017,6,29,5,13.31
2017,6,29,6,14.19
2017,6,29,7,15.29
2017,6,29,8,16.35
2017,6,29,9,17.18
2017,6,29,10,17.52
2017,6,29,11,17.36
2017,6,29,12,17.06
2017,6,29,13,17.23
2017,6,29,14,17.56
2017,6,29,15,17.34
2017,6,29,16,17.1
2017,6,29,17,16.87
2017,6,29,18,16.57
2017,6,29,19,16.2
2017,6,29,20,15.71
2017,6,29,21,15.23
2017,6,29,22,14.63
2017,6,29,23,13.98
2017,6,30,0,13.55
2017,6,30,1,13.27
2017,6,30,2,12.97
2017,6,30,3,12.71
2017,6,30,4,12.75
2017,6,30,5,12.99
2017,6,30,6,13.19
2017,6,30,7,13.54
2017,6,30,8,14.2
2017,6,30,9,15.08
2017,6,30,10,15.79
2017,6,30,11,16.24
2017,6,30,12,16.55
2017,6,30,13,16.64
2017,6,30,14,16.59
2017,6,30,15,16.37
2017,6,30,16,16.0
2017,6,30,17,15.6
2017,6,30,18,15.31
2017,6,30,19,15.13
2017,6,30,20,14.76
2017,6,30,21,14.37
2017,6,30,22,14.08
2017,6,30,23,14.0
2017,7,1,0,13.95
2017,7,1,1,13.9
2017,7,1,2,13.81
2017,7,1,3,13.71
2017,7,1,4,13.81
2017,7,1,5,14.2
2017,7,1,6,14.99
2017,7,1,7,16.43
2017,7,1,8,18.11
2017,7,1,9,19.66
2017,7,1,10,20.81
2017,7,1,11,21.56
2017,7,1,12,22.03
2017,7,1,13,22.17
2017,7,1,14,22.07
2017,7,1,15,21.74
2017,7,1,16,21.18
2017,7,1,17,20.32
2017,7,1,18,18.98
2017,7,1,19,16.99
2017,7,1,20,14.66
2017,7,1,21,13.02
2017,7,1,22,12.1
2017,7,1,23,11.71
2017,7,2,0,11.6
2017,7,2,1,11.54
2017,7,2,2,11.35
2017,7,2,3,11.32
2017,7,2,4,11.85
2017,7,2,5,12.83
2017,7,2,6,13.93
2017,7,2,7,15.02
2017,7,2,8,16.2
2017,7,2,9,16.69
2017,7,2,10,16.8
2017,7,2,11,16.83
2017,7,2,12,16.84
2017,7,2,13,16.74
2017,7,2,14,16.07
2017,7,2,15,15.44
2017,7,2,16,14.63
2017,7,2,17,14.03
2017,7,2,18,13.62
2017,7,2,19,13.03
2017,7,2,20,12.17
2017,7,2,21,11.16
2017,7,2,22,10.56
2017,7,2,23,10.2
2017,7,3,0,10.03
2017,7,3,1,9.94
2017,7,3,2,9.84
2017,7,3,3,9.71
2017,7,3,4,10.27
2017,7,3,5,11.59
2017,7,3,6,13.15
2017,7,3,7,14.51
2017,7,3,8,15.52
2017,7,3,9,16.08
2017,7,3,10,15.96
2017,7,3,11,15.68
2017,7,3,12,16.01
2017,7,3,13,16.71
2017,7,3,14,17.33
2017,7,3,15,17.48
2017,7,3,16,16.78
2017,7,3,17,15.78
2017,7,3,18,14.63
2017,7,3,19,13.15
2017,7,3,20,11.6
2017,7,3,21,10.34
2017,7,3,22,9.8
2017,7,3,23,9.57
2017,7,4,0,9.52
2017,7,4,1,9.58
2017,7,4,2,9.67
2017,7,4,3,9.72
2017,7,4,4,10.18
2017,7,4,5,11.35
2017,7,4,6,12.79
2017,7,4,7,14.11
2017,7,4,8,15.13
2017,7,4,9,15.94
2017,7,4,10,16.78
2017,7,4,11,17.18
2017,7,4,12,17.18
2017,7,4,13,17.1
2017,7,4,14,16.78
2017,7,4,15,15.97
2017,7,4,16,15.06
2017,7,4,17,14.17
2017,7,4,18,13.4
2017,7,4,19,12.67
2017,7,4,20,11.88
2017,7,4,21,11.29
2017,7,4,22,11.0
2017,7,4,23,10.76
2017,7,5,0,10.6
2017,7,5,1,10.44
2017,7,5,2,10.32
2017,7,5,3,9.63
2017,7,5,4,9.75
2017,7,5,5,11.07
2017,7,5,6,12.63
2017,7,5,7,14.14
2017,7,5,8,15.54
2017,7,5,9,16.76
2017,7,5,10,17.65
2017,7,5,11,18.22
2017,7,5,12,18.37
2017,7,5,13,18.09
2017,7,5,14,17.63
2017,7,5,15,17.04
2017,7,5,16,16.45
2017,7,5,17,15.78
2017,7,5,18,14.89
2017,7,5,19,13.54
2017,7,5,20,11.23
2017,7,5,21,9.55
2017,7,5,22,8.83
2017,7,5,23,8.17
2017,7,6,0,7.62
2017,7,6,1,7.19
2017,7,6,2,6.98
2017,7,6,3,6.8
2017,7,6,4,7.67
2017,7,6,5,9.92
2017,7,6,6,11.46
2017,7,6,7,12.64
2017,7,6,8,13.72
2017,7,6,9,15.12
2017,7,6,10,16.45
2017,7,6,11,17.11
2017,7,6,12,17.82
2017,7,6,13,18.73
2017,7,6,14,19.2
2017,7,6,15,19.32
2017,7,6,16,19.06
2017,7,6,17,18.55
2017,7,6,18,17.84
2017,7,6,19,16.64
2017,7,6,20,14.64
2017,7,6,21,13.85
2017,7,6,22,13.56
2017,7,6,23,12.99
2017,7,7,0,12.23
2017,7,7,1,11.63
2017,7,7,2,11.43
2017,7,7,3,11.43
2017,7,7,4,11.91
2017,7,7,5,12.71
2017,7,7,6,13.94
2017,7,7,7,15.67
2017,7,7,8,18.07
2017,7,7,9,19.71
2017,7,7,10,20.64
2017,7,7,11,21.2
2017,7,7,12,21.29
2017,7,7,13,21.04
2017,7,7,14,20.85
2017,7,7,15,20.78
2017,7,7,16,20.44
2017,7,7,17,19.91
2017,7,7,18,19.18
2017,7,7,19,18.06
2017,7,7,20,16.19
2017,7,7,21,14.67
2017,7,7,22,14.23
2017,7,7,23,14.17
2017,7,8,0,14.2
2017,7,8,1,14.31
2017,7,8,2,14.07
2017,7,8,3,13.55
2017,7,8,4,13.74
2017,7,8,5,14.68
2017,7,8,6,15.32
2017,7,8,7,16.02
2017,7,8,8,16.89
2017,7,8,9,17.86
2017,7,8,10,18.41
2017,7,8,11,18.49
2017,7,8,12,18.43
2017,7,8,13,18.19
2017,7,8,14,17.89
2017,7,8,15,17.43
2017,7,8,16,16.73
2017,7,8,17,15.7
2017,7,8,18,14.5
2017,7,8,19,13.12
2017,7,8,20,11.57
2017,7,8,21,10.57
2017,7,8,22,10.19
2017,7,8,23,9.84
2017,7,9,0,9.61
2017,7,9,1,9.28
2017,7,9,2,8.99
2017,7,9,3,8.68
2017,7,9,4,9.31
2017,7,9,5,11.1
2017,7,9,6,12.94
2017,7,9,7,14.48
2017,7,9,8,15.6
2017,7,9,9,16.7
2017,7,9,10,17.75
2017,7,9,11,18.53
2017,7,9,12,19.09
2017,7,9,13,19.39
2017,7,9,14,19.47
2017,7,9,15,19.29
2017,7,9,16,18.84
2017,7,9,17,18.14
2017,7,9,18,17.18
2017,7,9,19,15.73
2017,7,9,20,13.2
2017,7,9,21,11.55
2017,7,9,22,10.79
2017,7,9,23,10.22
2017,7,10,0,9.88
2017,7,10,1,9.79
2017,7,10,2,9.47
2017,7,10,3,8.92
2017,7,10,4,9.22
2017,7,10,5,10.99
2017,7,10,6,12.17
2017,7,10,7,13.42
2017,7,10,8,14.68
2017,7,10,9,15.35
2017,7,10,10,15.97
2017,7,10,11,16.76
2017,7,10,12,17.41
2017,7,10,13,17.79
2017,7,10,14,18.39
2017,7,10,15,18.91
2017,7,10,16,18.83
2017,7,10,17,18.38
2017,7,10,18,17.9
2017,7,10,19,16.89
2017,7,10,20,15.02
2017,7,10,21,13.93
2017,7,10,22,13.42
2017,7,10,23,13.28
2017,7,11,0,13.31
2017,7,11,1,13.27
2017,7,11,2,13.19
2017,7,11,3,13.09
2017,7,11,4,13.42
2017,7,11,5,14.83
2017,7,11,6,15.67
2017,7,11,7,16.62
2017,7,11,8,17.77
2017,7,11,9,18.79
2017,7,11,10,19.87
2017,7,11,11,20.24
2017,7,11,12,19.52
2017,7,11,13,18.82
2017,7,11,14,18.77
2017,7,11,15,18.73
2017,7,11,16,18.52
2017,7,11,17,17.83
2017,7,11,18,16.85
2017,7,11,19,15.7
2017,7,11,20,14.46
2017,7,11,21,13.75
2017,7,11,22,13.48
2017,7,11,23,13.44
2017,7,12,0,13.23
2017,7,12,1,12.88
2017,7,12,2,12.47
2017,7,12,3,11.97
2017,7,12,4,11.7
2017,7,12,5,12.08
2017,7,12,6,12.48
2017,7,12,7,13.08
2017,7,12,8,13.98
2017,7,12,9,15.05
2017,7,12,10,15.88
2017,7,12,11,16.6
2017,7,12,12,16.96
2017,7,12,13,16.94
2017,7,12,14,16.89
2017,7,12,15,16.75
2017,7,12,16,16.53
2017,7,12,17,16.0
2017,7,12,18,15.17
2017,7,12,19,13.95
2017,7,12,20,12.55
2017,7,12,21,11.62
2017,7,12,22,11.14
2017,7,12,23,10.87
2017,7,13,0,10.68
2017,7,13,1,10.5
2017,7,13,2,10.35
2017,7,13,3,10.17
2017,7,13,4,10.28
2017,7,13,5,11.31
2017,7,13,6,12.76
2017,7,13,7,14.02
2017,7,13,8,15.11
2017,7,13,9,15.98
2017,7,13,10,16.62
2017,7,13,11,17.06
2017,7,13,12,17.31
2017,7,13,13,17.3
2017,7,13,14,17.06
2017,7,13,15,16.7
2017,7,13,16,16.19
2017,7,13,17,15.58
2017,7,13,18,14.8
2017,7,13,19,13.64
2017,7,13,20,11.68
2017,7,13,21,10.89
2017,7,13,22,10.84
2017,7,13,23,10.78
2017,7,14,0,10.74
2017,7,14,1,10.66
2017,7,14,2,10.63
2017,7,14,3,10.76
2017,7,14,4,11.56
2017,7,14,5,12.65
2017,7,14,6,13.34
2017,7,14,7,14.09
2017,7,14,8,15.33
2017,7,14,9,16.75
2017,7,14,10,17.94
2017,7,14,11,18.69
2017,7,14,12,19.07
2017,7,14,13,19.09
2017,7,14,14,18.99
2017,7,14,15,18.9
2017,7,14,16,18.64
2017,7,14,17,18.2
2017,7,14,18,17.78
2017,7,14,19,16.58
2017,7,14,20,15.05
2017,7,14,21,14.21
2017,7,14,22,13.89
2017,7,14,23,13.63
2017,7,15,0,13.2
2017,7,15,1,12.73
2017,7,15,2,12.24
2017,7,15,3,11.53
2017,7,15,4,11.24
2017,7,15,5,12.26
2017,7,15,6,13.71
2017,7,15,7,16.2
2017,7,15,8,17.5
2017,7,15,9,18.28
2017,7,15,10,18.95
2017,7,15,11,19.46
2017,7,15,12,19.77
2017,7,15,13,19.85
2017,7,15,14,19.43
2017,7,15,15,18.99
2017,7,15,16,18.3
2017,7,15,17,17.58
2017,7,15,18,16.63
2017,7,15,19,15.39
2017,7,15,20,14.16
2017,7,15,21,13.54
2017,7,15,22,13.3
2017,7,15,23,13.15
2017,7,16,0,13.01
2017,7,16,1,13.01
2017,7,16,2,13.13
2017,7,16,3,13.33
2017,7,16,4,13.61
2017,7,16,5,14.02
2017,7,16,6,14.65
2017,7,16,7,15.65
2017,7,16,8,16.99
2017,7,16,9,18.27
2017,7,16,10,19.25
2017,7,16,11,19.64
2017,7,16,12,19.41
2017,7,16,13,19.02
2017,7,16,14,18.79
2017,7,16,15,18.36
2017,7,16,16,17.84
2017,7,16,17,17.05
2017,7,16,18,16.01
2017,7,16,19,14.71
2017,7,16,20,12.92
2017,7,16,21,11.8
2017,7,16,22,11.37
2017,7,16,23,11.0
2017,7,17,0,10.79
2017,7,17,1,10.67
2017,7,17,2,10.36
2017,7,17,3,10.03
2017,7,17,4,10.14
2017,7,17,5,11.91
2017,7,17,6,13.58
2017,7,17,7,15.26
2017,7,17,8,16.55
2017,7,17,9,17.51
2017,7,17,10,18.1
2017,7,17,11,18.48
2017,7,17,12,18.58
2017,7,17,13,18.28
2017,7,17,14,18.14
2017,7,17,15,18.0
2017,7,17,16,17.74
2017,7,17,17,17.16
2017,7,17,18,16.3
2017,7,17,19,15.19
2017,7,17,20,13.61
2017,7,17,21,12.73
2017,7,17,22,12.45
2017,7,17,23,12.26
2017,7,18,0,12.09
2017,7,18,1,12.02
2017,7,18,2,11.97
2017,7,18,3,11.99
2017,7,18,4,12.43
2017,7,18,5,13.35
2017,7,18,6,14.47
2017,7,18,7,15.58
2017,7,18,8,16.65
2017,7,18,9,17.78
2017,7,18,10,18.69
2017,7,18,11,19.29
2017,7,18,12,19.62
2017,7,18,13,19.67
2017,7,18,14,19.51
2017,7,18,15,19.14
2017,7,18,16,18.6
2017,7,18,17,17.87
2017,7,18,18,16.91
2017,7,18,19,15.45
2017,7,18,20,13.02
2017,7,18,21,11.63
2017,7,18,22,10.82
2017,7,18,23,10.18
2017,7,19,0,9.83
2017,7,19,1,9.84
2017,7,19,2,9.88
2017,7,19,3,9.69
2017,7,19,4,9.53
2017,7,19,5,10.78
2017,7,19,6,12.64
2017,7,19,7,14.47
2017,7,19,8,16.27
2017,7,19,9,17.86
2017,7,19,10,19.07
2017,7,19,11,20.06
2017,7,19,12,20.8
2017,7,19,13,21.24
2017,7,19,14,21.39
2017,7,19,15,21.21
2017,7,19,16,20.51
2017,7,19,17,19.51
2017,7,19,18,18.29
2017,7,19,19,16.94
2017,7,19,20,15.91
2017,7,19,21,15.47
2017,7,19,22,15.01
2017,7,19,23,14.47
2017,7,20,0,13.94
2017,7,20,1,13.42
2017,7,20,2,13.18
2017,7,20,3,13.05
2017,7,20,4,13.28
2017,7,20,5,14.11
2017,7,20,6,14.99
2017,7,20,7,16.4
2017,7,20,8,18.2
2017,7,20,9,19.9
2017,7,20,10,21.25
2017,7,20,11,21.85
2017,7,20,12,21.78
2017,7,20,13,21.39
2017,7,20,14,20.43
2017,7,20,15,19.33
2017,7,20,16,18.73
2017,7,20,17,18.38
2017,7,20,18,18.03
2017,7,20,19,17.72
2017,7,20,20,17.47
2017,7,20,21,17.27
2017,7,20,22,17.11
2017,7,20,23,16.95
2017,7,21,0,16.66
2017,7,21,1,16.24
2017,7,21,2,15.89
2017,7,21,3,15.41
2017,7,21,4,15.14
2017,7,21,5,16.19
2017,7,21,6,17.04
2017,7,21,7,17.97
2017,7,21,8,18.96
2017,7,21,9,19.92
2017,7,21,10,20.6
2017,7,21,11,20.94
2017,7,21,12,21.01
2017,7,21,13,20.86
2017,7,21,14,20.84
2017,7,21,15,20.55
2017,7,21,16,19.94
2017,7,21,17,19.35
2017,7,21,18,18.61
2017,7,21,19,17.79
2017,7,21,20,16.88
2017,7,21,21,16.13
2017,7,21,22,15.46
2017,7,21,23,14.69
2017,7,22,0,14.17
2017,7,22,1,13.77
2017,7,22,2,13.46
2017,7,22,3,13.05
2017,7,22,4,13.06
2017,7,22,5,14.5
2017,7,22,6,15.42
2017,7,22,7,16.38
2017,7,22,8,17.33
2017,7,22,9,18.17
2017,7,22,10,18.92
2017,7,22,11,19.46
2017,7,22,12,19.84
2017,7,22,13,19.98
2017,7,22,14,19.91
2017,7,22,15,19.97
2017,7,22,16,19.86
2017,7,22,17,19.48
2017,7,22,18,18.74
2017,7,22,19,17.6
2017,7,22,20,16.48
2017,7,22,21,15.78
2017,7,22,22,15.33
2017,7,22,23,15.02
2017,7,23,0,14.7
2017,7,23,1,14.56
2017,7,23,2,14.59
2017,7,23,3,14.61
2017,7,23,4,14.61
2017,7,23,5,14.98
2017,7,23,6,15.57
2017,7,23,7,16.27
2017,7,23,8,16.88
2017,7,23,9,17.34
2017,7,23,10,17.81
2017,7,23,11,18.2
2017,7,23,12,18.49
2017,7,23,13,18.65
2017,7,23,14,18.54
2017,7,23,15,18.09
2017,7,23,16,17.66
2017,7,23,17,17.15
2017,7,23,18,16.47
2017,7,23,19,15.44
2017,7,23,20,13.97
2017,7,23,21,12.96
2017,7,23,22,12.47
2017,7,23,23,12.12
2017,7,24,0,11.86
2017,7,24,1,11.52
2017,7,24,2,11.17
2017,7,24,3,11.05
2017,7,24,4,11.04
2017,7,24,5,12.37
2017,7,24,6,13.64
2017,7,24,7,15.64
2017,7,24,8,17.1
2017,7,24,9,18.16
2017,7,24,10,19.14
2017,7,24,11,19.95
2017,7,24,12,20.22
2017,7,24,13,19.96
2017,7,24,14,19.51
2017,7,24,15,19.13
2017,7,24,16,18.53
2017,7,24,17,17.71
2017,7,24,18,16.84
2017,7,24,19,15.86
2017,7,24,20,14.99
2017,7,24,21,14.67
2017,7,24,22,14.56
2017,7,24,23,14.55
2017,7,25,0,14.65
2017,7,25,1,14.73
2017,7,25,2,14.81
2017,7,25,3,14.97
2017,7,25,4,15.05
2017,7,25,5,15.17
2017,7,25,6,15.27
2017,7,25,7,15.72
2017,7,25,8,16.37
2017,7,25,9,17.09
2017,7,25,10,17.88
2017,7,25,11,18.57
2017,7,25,12,18.91
2017,7,25,13,18.95
2017,7,25,14,18.86
2017,7,25,15,18.77
2017,7,25,16,18.5
2017,7,25,17,17.89
2017,7,25,18,17.07
2017,7,25,19,16.23
2017,7,25,20,15.46
2017,7,25,21,15.07
2017,7,25,22,14.7
2017,7,25,23,14.1
2017,7,26,0,13.36
2017,7,26,1,12.83
2017,7,26,2,12.57
2017,7,26,3,12.44
2017,7,26,4,12.43
2017,7,26,5,14.21
2017,7,26,6,15.79
2017,7,26,7,17.6
2017,7,26,8,19.11
2017,7,26,9,20.13
2017,7,26,10,20.89
2017,7,26,11,21.46
2017,7,26,12,21.87
2017,7,26,13,22.11
2017,7,26,14,22.27
2017,7,26,15,22.07
2017,7,26,16,21.65
2017,7,26,17,21.18
2017,7,26,18,20.58
2017,7,26,19,19.17
2017,7,26,20,17.27
2017,7,26,21,16.03
2017,7,26,22,14.93
2017,7,26,23,14.3
2017,7,27,0,13.87
2017,7,27,1,13.62
2017,7,27,2,13.17
2017,7,27,3,12.81
2017,7,27,4,12.91
2017,7,27,5,13.92
2017,7,27,6,14.59
2017,7,27,7,15.02
2017,7,27,8,15.45
2017,7,27,9,16.09
2017,7,27,10,16.86
2017,7,27,11,17.82
2017,7,27,12,18.87
2017,7,27,13,19.49
2017,7,27,14,19.37
2017,7,27,15,18.7
2017,7,27,16,17.58
2017,7,27,17,16.42
2017,7,27,18,15.44
2017,7,27,19,14.63
2017,7,27,20,13.03
2017,7,27,21,12.13
2017,7,27,22,11.7
2017,7,27,23,11.28
2017,7,28,0,10.9
2017,7,28,1,10.73
2017,7,28,2,10.91
2017,7,28,3,10.77
2017,7,28,4,10.44
2017,7,28,5,12.17
2017,7,28,6,13.75
2017,7,28,7,15.38
2017,7,28,8,16.49
2017,7,28,9,16.98
2017,7,28,10,16.86
2017,7,28,11,16.61
2017,7,28,12,16.75
2017,7,28,13,17.26
2017,7,28,14,17.56
2017,7,28,15,17.52
2017,7,28,16,17.22
2017,7,28,17,16.67
2017,7,28,18,15.89
2017,7,28,19,14.7
2017,7,28,20,13.13
2017,7,28,21,12.54
2017,7,28,22,12.1
2017,7,28,23,12.06
2017,7,29,0,12.42
2017,7,29,1,12.77
2017,7,29,2,13.25
2017,7,29,3,13.82
2017,7,29,4,14.39
2017,7,29,5,14.72
2017,7,29,6,15.08
2017,7,29,7,15.56
2017,7,29,8,16.12
2017,7,29,9,16.89
2017,7,29,10,17.98
2017,7,29,11,19.38
2017,7,29,12,20.39
2017,7,29,13,20.4
2017,7,29,14,19.89
2017,7,29,15,19.31
2017,7,29,16,18.7
2017,7,29,17,17.91
2017,7,29,18,16.89
2017,7,29,19,15.61
2017,7,29,20,13.86
2017,7,29,21,13.65
2017,7,29,22,13.19
2017,7,29,23,12.11
2017,7,30,0,11.89
2017,7,30,1,12.25
2017,7,30,2,12.49
2017,7,30,3,12.96
2017,7,30,4,13.26
2017,7,30,5,13.92
2017,7,30,6,14.52
2017,7,30,7,15.29
2017,7,30,8,16.61
2017,7,30,9,18.49
2017,7,30,10,19.9
2017,7,30,11,20.42
2017,7,30,12,20.62
2017,7,30,13,21.4
2017,7,30,14,21.69
2017,7,30,15,21.25
2017,7,30,16,20.69
2017,7,30,17,20.07
2017,7,30,18,19.0
2017,7,30,19,17.38
2017,7,30,20,15.76
2017,7,30,21,14.62
2017,7,30,22,13.86
2017,7,30,23,13.3
2017,7,31,0,12.8
2017,7,31,1,12.71
2017,7,31,2,12.65
2017,7,31,3,12.25
2017,7,31,4,11.86
2017,7,31,5,13.45
2017,7,31,6,14.68
2017,7,31,7,16.18
2017,7,31,8,17.25
2017,7,31,9,18.15
2017,7,31,10,19.06
2017,7,31,11,19.73
2017,7,31,12,20.16
2017,7,31,13,20.24
2017,7,31,14,20.1
2017,7,31,15,19.82
2017,7,31,16,19.4
2017,7,31,17,18.8
2017,7,31,18,17.98
2017,7,31,19,16.59
2017,7,31,20,14.67
2017,7,31,21,13.78
2017,7,31,22,12.99
2017,7,31,23,12.24
2017,8,1,0,11.9
2017,8,1,1,11.95
2017,8,1,2,11.98
2017,8,1,3,11.95
2017,8,1,4,12.04
2017,8,1,5,13.03
2017,8,1,6,15.09
2017,8,1,7,16.92
2017,8,1,8,18.24
2017,8,1,9,18.88
2017,8,1,10,19.31
2017,8,1,11,20.05
2017,8,1,12,20.76
2017,8,1,13,21.06
2017,8,1,14,21.15
2017,8,1,15,21.38
2017,8,1,16,21.13
2017,8,1,17,20.17
2017,8,1,18,18.93
2017,8,1,19,17.49
2017,8,1,20,16.54
2017,8,1,21,16.21
2017,8,1,22,15.9
2017,8,1,23,15.61
2017,8,2,0,14.83
2017,8,2,1,13.96
2017,8,2,2,13.2
2017,8,2,3,12.9
2017,8,2,4,12.49
2017,8,2,5,13.41
2017,8,2,6,14.81
2017,8,2,7,16.35
2017,8,2,8,17.71
2017,8,2,9,18.86
2017,8,2,10,19.79
2017,8,2,11,20.37
2017,8,2,12,20.58
2017,8,2,13,20.63
2017,8,2,14,20.47
2017,8,2,15,20.17
2017,8,2,16,19.79
2017,8,2,17,19.14
2017,8,2,18,18.24
2017,8,2,19,16.6
2017,8,2,20,14.41
2017,8,2,21,13.63
2017,8,2,22,13.06
2017,8,2,23,12.47
2017,8,3,0,12.06
2017,8,3,1,12.07
2017,8,3,2,12.94
2017,8,3,3,13.66
2017,8,3,4,14.07
2017,8,3,5,14.7
2017,8,3,6,15.47
2017,8,3,7,16.16
2017,8,3,8,16.85
2017,8,3,9,17.52
2017,8,3,10,18.05
2017,8,3,11,18.48
2017,8,3,12,19.05
2017,8,3,13,19.54
2017,8,3,14,19.62
2017,8,3,15,19.27
2017,8,3,16,18.72
2017,8,3,17,18.03
2017,8,3,18,17.11
2017,8,3,19,16.1
2017,8,3,20,15.43
2017,8,3,21,15.28
2017,8,3,22,15.24
2017,8,3,23,15.19
2017,8,4,0,14.95
2017,8,4,1,14.69
2017,8,4,2,14.48
2017,8,4,3,14.37
2017,8,4,4,14.44
2017,8,4,5,14.95
2017,8,4,6,15.88
2017,8,4,7,16.85
2017,8,4,8,17.59
2017,8,4,9,18.27
2017,8,4,10,18.69
2017,8,4,11,18.64
2017,8,4,12,18.15
2017,8,4,13,18.03
2017,8,4,14,18.4
2017,8,4,15,18.4
2017,8,4,16,18.04
2017,8,4,17,17.35
2017,8,4,18,16.43
2017,8,4,19,15.52
2017,8,4,20,14.79
2017,8,4,21,14.53
2017,8,4,22,14.44
2017,8,4,23,14.33
2017,8,5,0,14.18
2017,8,5,1,14.04
2017,8,5,2,13.96
2017,8,5,3,13.92
2017,8,5,4,13.88
2017,8,5,5,14.09
2017,8,5,6,14.83
2017,8,5,7,15.71
2017,8,5,8,16.48
2017,8,5,9,16.98
2017,8,5,10,17.53
2017,8,5,11,17.77
2017,8,5,12,18.06
2017,8,5,13,18.34
2017,8,5,14,18.55
2017,8,5,15,18.48
2017,8,5,16,18.03
2017,8,5,17,17.25
2017,8,5,18,16.23
2017,8,5,19,14.73
2017,8,5,20,13.1
2017,8,5,21,12.57
2017,8,5,22,12.26
2017,8,5,23,12.27
2017,8,6,0,12.39
2017,8,6,1,12.42
2017,8,6,2,12.31
2017,8,6,3,12.16
2017,8,6,4,11.87
2017,8,6,5,12.15
2017,8,6,6,13.2
2017,8,6,7,14.58
2017,8,6,8,15.77
2017,8,6,9,16.6
2017,8,6,10,17.12
2017,8,6,11,17.47
2017,8,6,12,17.66
2017,8,6,13,17.71
2017,8,6,14,17.63
2017,8,6,15,17.39
2017,8,6,16,16.97
2017,8,6,17,16.35
2017,8,6,18,15.47
2017,8,6,19,14.05
2017,8,6,20,12.95
2017,8,6,21,12.39
2017,8,6,22,11.5
2017,8,6,23,10.89
2017,8,7,0,10.4
2017,8,7,1,9.97
2017,8,7,2,9.68
2017,8,7,3,9.49
2017,8,7,4,9.8
2017,8,7,5,11.54
2017,8,7,6,12.82
2017,8,7,7,14.01
2017,8,7,8,15.53
2017,8,7,9,16.83
2017,8,7,10,17.65
2017,8,7,11,18.48
2017,8,7,12,19.56
2017,8,7,13,20.14
2017,8,7,14,20.11
2017,8,7,15,19.83
2017,8,7,16,19.25
2017,8,7,17,18.59
2017,8,7,18,17.61
2017,8,7,19,15.81
2017,8,7,20,14.28
2017,8,7,21,13.81
2017,8,7,22,13.38
2017,8,7,23,12.91
2017,8,8,0,12.69
2017,8,8,1,12.75
2017,8,8,2,12.82
2017,8,8,3,12.67
2017,8,8,4,12.33
2017,8,8,5,12.94
2017,8,8,6,14.25
2017,8,8,7,15.28
2017,8,8,8,16.95
2017,8,8,9,18.3
2017,8,8,10,19.5
2017,8,8,11,20.79
2017,8,8,12,21.87
2017,8,8,13,21.73
2017,8,8,14,21.05
2017,8,8,15,20.17
2017,8,8,16,19.46
2017,8,8,17,19.22
2017,8,8,18,18.06
2017,8,8,19,16.83
2017,8,8,20,15.82
2017,8,8,21,15.51
2017,8,8,22,15.39
2017,8,8,23,15.3
2017,8,9,0,15.35
2017,8,9,1,15.43
2017,8,9,2,15.44
2017,8,9,3,15.44
2017,8,9,4,15.29
2017,8,9,5,15.55
2017,8,9,6,16.31
2017,8,9,7,17.21
2017,8,9,8,18.17
2017,8,9,9,19.29
2017,8,9,10,19.98
2017,8,9,11,20.34
2017,8,9,12,20.46
2017,8,9,13,20.32
2017,8,9,14,20.04
2017,8,9,15,19.66
2017,8,9,16,19.15
2017,8,9,17,18.44
2017,8,9,18,17.52
2017,8,9,19,16.41
2017,8,9,20,15.48
2017,8,9,21,15.04
2017,8,9,22,14.72
2017,8,9,23,14.59
2017,8,10,0,14.46
2017,8,10,1,14.3
2017,8,10,2,14.1
2017,8,10,3,13.84
2017,8,10,4,13.69
2017,8,10,5,14.11
2017,8,10,6,14.68
2017,8,10,7,15.37
2017,8,10,8,16.38
2017,8,10,9,17.86
2017,8,10,10,18.92
2017,8,10,11,19.49
2017,8,10,12,19.76
2017,8,10,13,19.86
2017,8,10,14,19.72
2017,8,10,15,19.33
2017,8,10,16,18.71
2017,8,10,17,17.8
2017,8,10,18,16.56
2017,8,10,19,14.44
2017,8,10,20,12.51
2017,8,10,21,11.8
2017,8,10,22,11.52
2017,8,10,23,11.39
2017,8,11,0,11.2
